"gutenberg_id","text"
11,"“I don’t know of any that do,” Alice said very politely, feeling quite"
11,"pleased to have got into a conversation."
11,""
11,"“You don’t know much,” said the Duchess; “and that’s a fact.”"
11,""
11,"Alice did not at all like the tone of this remark, and thought it would"
11,"be as well to introduce some other subject of conversation. While she"
11,"was trying to fix on one, the cook took the cauldron of soup off the"
11,"fire, and at once set to work throwing everything within her reach at"
11,"the Duchess and the baby—the fire-irons came first; then followed a"
11,"shower of saucepans, plates, and dishes. The Duchess took no notice of"
11,"them even when they hit her; and the baby was howling so much already,"
11,"that it was quite impossible to say whether the blows hurt it or not."
11,""
11,"“Oh, _please_ mind what you’re doing!” cried Alice, jumping up and down"
11,"in an agony of terror. “Oh, there goes his _precious_ nose!” as an"
11,"unusually large saucepan flew close by it, and very nearly carried it"
11,"off."
11,""
11,"“If everybody minded their own business,” the Duchess said in a hoarse"
11,"growl, “the world would go round a deal faster than it does.”"
11,""
11,"“Which would _not_ be an advantage,” said Alice, who felt very glad to"
11,"get an opportunity of showing off a little of her knowledge. “Just"
11,"think of what work it would make with the day and night! You see the"
11,"earth takes twenty-four hours to turn round on its axis—”"
11,""
11,"“Talking of axes,” said the Duchess, “chop off her head!”"
11,""
11,"Alice glanced rather anxiously at the cook, to see if she meant to take"
11,"the hint; but the cook was busily stirring the soup, and seemed not to"
11,"be listening, so she went on again: “Twenty-four hours, I _think_; or"
11,"is it twelve? I—”"
11,""
11,"“Oh, don’t bother _me_,” said the Duchess; “I never could abide"
11,"figures!” And with that she began nursing her child again, singing a"
11,"sort of lullaby to it as she did so, and giving it a violent shake at"
11,"the end of every line:"
11,""
11,"“Speak roughly to your little boy,"
11,"    And beat him when he sneezes:"
11,"He only does it to annoy,"
11,"    Because he knows it teases.”"
11,""
11,""
11,"CHORUS."
11,"(In which the cook and the baby joined):"
11,""
11,""
11,"“Wow! wow! wow!”"
11,""
11,""
11,"While the Duchess sang the second verse of the song, she kept tossing"
11,"the baby violently up and down, and the poor little thing howled so,"
11,"that Alice could hardly hear the words:—"
11,""
11,"“I speak severely to my boy,"
11,"    I beat him when he sneezes;"
11,"For he can thoroughly enjoy"
11,"    The pepper when he pleases!”"
11,""
11,""
11,"CHORUS."
11,""
11,""
11,"“Wow! wow! wow!”"
11,""
11,""
11,"“Here! you may nurse it a bit, if you like!” the Duchess said to Alice,"
11,"flinging the baby at her as she spoke. “I must go and get ready to play"
11,"croquet with the Queen,” and she hurried out of the room. The cook"
11,"threw a frying-pan after her as she went out, but it just missed her."
11,""
11,"Alice caught the baby with some difficulty, as it was a queer-shaped"
11,"little creature, and held out its arms and legs in all directions,"
11,"“just like a star-fish,” thought Alice. The poor little thing was"
11,"snorting like a steam-engine when she caught it, and kept doubling"
11,"itself up and straightening itself out again, so that altogether, for"
11,"the first minute or two, it was as much as she could do to hold it."
11,""
11,"As soon as she had made out the proper way of nursing it, (which was to"
11,"twist it up into a sort of knot, and then keep tight hold of its right"
11,"ear and left foot, so as to prevent its undoing itself,) she carried it"
11,"out into the open air. “If I don’t take this child away with me,”"
11,"thought Alice, “they’re sure to kill it in a day or two: wouldn’t it be"
11,"murder to leave it behind?” She said the last words out loud, and the"
11,"little thing grunted in reply (it had left off sneezing by this time)."
11,"“Don’t grunt,” said Alice; “that’s not at all a proper way of"
11,"expressing yourself.”"
11,""
11,"The baby grunted again, and Alice looked very anxiously into its face"
11,"to see what was the matter with it. There could be no doubt that it had"
11,"a _very_ turn-up nose, much more like a snout than a real nose; also"
11,"its eyes were getting extremely small for a baby: altogether Alice did"
11,"not like the look of the thing at all. “But perhaps it was only"
11,"sobbing,” she thought, and looked into its eyes again, to see if there"
11,"were any tears."
11,""
11,"No, there were no tears. “If you’re going to turn into a pig, my dear,”"
11,"said Alice, seriously, “I’ll have nothing more to do with you. Mind"
11,"now!” The poor little thing sobbed again (or grunted, it was impossible"
11,"to say which), and they went on for some while in silence."
11,""
11,"Alice was just beginning to think to herself, “Now, what am I to do"
11,"with this creature when I get it home?” when it grunted again, so"
11,"violently, that she looked down into its face in some alarm. This time"
11,"there could be _no_ mistake about it: it was neither more nor less than"
11,"a pig, and she felt that it would be quite absurd for her to carry it"
11,"further."
11,""
11,"So she set the little creature down, and felt quite relieved to see it"
11,"trot away quietly into the wood. “If it had grown up,” she said to"
11,"herself, “it would have made a dreadfully ugly child: but it makes"
11,"rather a handsome pig, I think.” And she began thinking over other"
11,"children she knew, who might do very well as pigs, and was just saying"
11,"to herself, “if one only knew the right way to change them—” when she"
11,"was a little startled by seeing the Cheshire Cat sitting on a bough of"
11,"a tree a few yards off."
11,""
11,"The Cat only grinned when it saw Alice. It looked good-natured, she"
11,"thought: still it had _very_ long claws and a great many teeth, so she"
11,"felt that it ought to be treated with respect."
11,""
11,"“Cheshire Puss,” she began, rather timidly, as she did not at all know"
11,"whether it would like the name: however, it only grinned a little"
11,"wider. “Come, it’s pleased so far,” thought Alice, and she went on."
11,"“Would you tell me, please, which way I ought to go from here?”"
11,""
11,"“That depends a good deal on where you want to get to,” said the Cat."
11,""
11,"“I don’t much care where—” said Alice."
11,""
11,"“Then it doesn’t matter which way you go,” said the Cat."
11,""
11,"“—so long as I get _somewhere_,” Alice added as an explanation."
11,""
11,"“Oh, you’re sure to do that,” said the Cat, “if you only walk long"
11,"enough.”"
11,""
11,"Alice felt that this could not be denied, so she tried another"
11,"question. “What sort of people live about here?”"
11,""
11,"“In _that_ direction,” the Cat said, waving its right paw round, “lives"
11,"a Hatter: and in _that_ direction,” waving the other paw, “lives a"
11,"March Hare. Visit either you like: they’re both mad.”"
11,""
11,"“But I don’t want to go among mad people,” Alice remarked."
11,""
11,"“Oh, you can’t help that,” said the Cat: “we’re all mad here. I’m mad."
11,"You’re mad.”"
11,""
11,"“How do you know I’m mad?” said Alice."
11,""
11,"“You must be,” said the Cat, “or you wouldn’t have come here.”"
11,""
11,"Alice didn’t think that proved it at all; however, she went on “And how"
11,"do you know that you’re mad?”"
11,""
11,"“To begin with,” said the Cat, “a dog’s not mad. You grant that?”"
11,""
11,"“I suppose so,” said Alice."
11,""
11,"“Well, then,” the Cat went on, “you see, a dog growls when it’s angry,"
11,"and wags its tail when it’s pleased. Now _I_ growl when I’m pleased,"
11,"and wag my tail when I’m angry. Therefore I’m mad.”"
11,""
11,"“_I_ call it purring, not growling,” said Alice."
11,""
11,"“Call it what you like,” said the Cat. “Do you play croquet with the"
11,"Queen to-day?”"
11,""
11,"“I should like it very much,” said Alice, “but I haven’t been invited"
11,"yet.”"
11,""
11,"“You’ll see me there,” said the Cat, and vanished."
11,""
11,"Alice was not much surprised at this, she was getting so used to queer"
11,"things happening. While she was looking at the place where it had been,"
11,"it suddenly appeared again."
11,""
11,"“By-the-bye, what became of the baby?” said the Cat. “I’d nearly"
11,"forgotten to ask.”"
11,""
11,"“It turned into a pig,” Alice quietly said, just as if it had come back"
11,"in a natural way."
11,""
11,"“I thought it would,” said the Cat, and vanished again."
11,""
11,"Alice waited a little, half expecting to see it again, but it did not"
11,"appear, and after a minute or two she walked on in the direction in"
11,"which the March Hare was said to live. “I’ve seen hatters before,” she"
11,"said to herself; “the March Hare will be much the most interesting, and"
11,"perhaps as this is May it won’t be raving mad—at least not so mad as it"
11,"was in March.” As she said this, she looked up, and there was the Cat"
11,"again, sitting on a branch of a tree."
11,""
11,"“Did you say pig, or fig?” said the Cat."
11,""
11,"“I said pig,” replied Alice; “and I wish you wouldn’t keep appearing"
11,"and vanishing so suddenly: you make one quite giddy.”"
11,""
11,"“All right,” said the Cat; and this time it vanished quite slowly,"
11,"beginning with the end of the tail, and ending with the grin, which"
11,"remained some time after the rest of it had gone."
11,""
11,"“Well! I’ve often seen a cat without a grin,” thought Alice; “but a"
11,"grin without a cat! It’s the most curious thing I ever saw in my life!”"
11,""
11,"She had not gone much farther before she came in sight of the house of"
11,"the March Hare: she thought it must be the right house, because the"
11,"chimneys were shaped like ears and the roof was thatched with fur. It"
11,"was so large a house, that she did not like to go nearer till she had"
11,"nibbled some more of the lefthand bit of mushroom, and raised herself"
11,"to about two feet high: even then she walked up towards it rather"
11,"timidly, saying to herself “Suppose it should be raving mad after all!"
11,"I almost wish I’d gone to see the Hatter instead!”"
11,""
11,""
11,""
11,""
11,"CHAPTER VII."
11,"A Mad Tea-Party"
11,""
11,""
11,"There was a table set out under a tree in front of the house, and the"
11,"March Hare and the Hatter were having tea at it: a Dormouse was sitting"
11,"between them, fast asleep, and the other two were using it as a"
11,"cushion, resting their elbows on it, and talking over its head. “Very"
11,"uncomfortable for the Dormouse,” thought Alice; “only, as it’s asleep,"
11,"I suppose it doesn’t mind.”"
11,""
11,"The table was a large one, but the three were all crowded together at"
11,"one corner of it: “No room! No room!” they cried out when they saw"
11,"Alice coming. “There’s _plenty_ of room!” said Alice indignantly, and"
11,"she sat down in a large arm-chair at one end of the table."
11,""
11,"“Have some wine,” the March Hare said in an encouraging tone."
11,""
11,"Alice looked all round the table, but there was nothing on it but tea."
11,"“I don’t see any wine,” she remarked."
11,""
11,"“There isn’t any,” said the March Hare."
11,""
11,"“Then it wasn’t very civil of you to offer it,” said Alice angrily."
11,""
11,"“It wasn’t very civil of you to sit down without being invited,” said"
11,"the March Hare."
11,""
11,"“I didn’t know it was _your_ table,” said Alice; “it’s laid for a great"
11,"many more than three.”"
11,""
11,"“Your hair wants cutting,” said the Hatter. He had been looking at"
11,"Alice for some time with great curiosity, and this was his first"
11,"speech."
11,""
11,"“You should learn not to make personal remarks,” Alice said with some"
11,"severity; “it’s very rude.”"
11,""
11,"The Hatter opened his eyes very wide on hearing this; but all he _said_"
11,"was, “Why is a raven like a writing-desk?”"
11,""
11,"“Come, we shall have some fun now!” thought Alice. “I’m glad they’ve"
11,"begun asking riddles.—I believe I can guess that,” she added aloud."
11,""
11,"“Do you mean that you think you can find out the answer to it?” said"
11,"the March Hare."
11,""
11,"“Exactly so,” said Alice."
11,""
11,"“Then you should say what you mean,” the March Hare went on."
11,""
11,"“I do,” Alice hastily replied; “at least—at least I mean what I"
11,"say—that’s the same thing, you know.”"
11,""
11,"“Not the same thing a bit!” said the Hatter. “You might just as well"
11,"say that ‘I see what I eat’ is the same thing as ‘I eat what I see’!”"
11,""
11,"“You might just as well say,” added the March Hare, “that ‘I like what"
11,"I get’ is the same thing as ‘I get what I like’!”"
11,""
11,"“You might just as well say,” added the Dormouse, who seemed to be"
11,"talking in his sleep, “that ‘I breathe when I sleep’ is the same thing"
11,"as ‘I sleep when I breathe’!”"
11,""
11,"“It _is_ the same thing with you,” said the Hatter, and here the"
11,"conversation dropped, and the party sat silent for a minute, while"
11,"Alice thought over all she could remember about ravens and"
11,"writing-desks, which wasn’t much."
11,""
11,"The Hatter was the first to break the silence. “What day of the month"
11,"is it?” he said, turning to Alice: he had taken his watch out of his"
11,"pocket, and was looking at it uneasily, shaking it every now and then,"
11,"and holding it to his ear."
11,""
11,"Alice considered a little, and then said “The fourth.”"
11,""
11,"“Two days wrong!” sighed the Hatter. “I told you butter wouldn’t suit"
11,"the works!” he added looking angrily at the March Hare."
11,""
11,"“It was the _best_ butter,” the March Hare meekly replied."
11,""
11,"“Yes, but some crumbs must have got in as well,” the Hatter grumbled:"
11,"“you shouldn’t have put it in with the bread-knife.”"
11,""
11,"The March Hare took the watch and looked at it gloomily: then he dipped"
11,"it into his cup of tea, and looked at it again: but he could think of"
11,"nothing better to say than his first remark, “It was the _best_ butter,"
11,"you know.”"
11,""
11,"Alice had been looking over his shoulder with some curiosity. “What a"
11,"funny watch!” she remarked. “It tells the day of the month, and doesn’t"
11,"tell what o’clock it is!”"
11,""
11,"“Why should it?” muttered the Hatter. “Does _your_ watch tell you what"
11,"year it is?”"
11,""
11,"“Of course not,” Alice replied very readily: “but that’s because it"
11,"stays the same year for such a long time together.”"
11,""
11,"“Which is just the case with _mine_,” said the Hatter."
11,""
11,"Alice felt dreadfully puzzled. The Hatter’s remark seemed to have no"
11,"sort of meaning in it, and yet it was certainly English. “I don’t quite"
11,"understand you,” she said, as politely as she could."
11,""
11,"“The Dormouse is asleep again,” said the Hatter, and he poured a little"
11,"hot tea upon its nose."
11,""
11,"The Dormouse shook its head impatiently, and said, without opening its"
11,"eyes, “Of course, of course; just what I was going to remark myself.”"
11,""
11,"“Have you guessed the riddle yet?” the Hatter said, turning to Alice"
11,"again."
11,""
11,"“No, I give it up,” Alice replied: “what’s the answer?”"
11,""
11,"“I haven’t the slightest idea,” said the Hatter."
11,""
11,"“Nor I,” said the March Hare."
11,""
11,"Alice sighed wearily. “I think you might do something better with the"
11,"time,” she said, “than waste it in asking riddles that have no"
11,"answers.”"
11,""
11,"“If you knew Time as well as I do,” said the Hatter, “you wouldn’t talk"
11,"about wasting _it_. It’s _him_.”"
11,""
11,"“I don’t know what you mean,” said Alice."
11,""
11,"“Of course you don’t!” the Hatter said, tossing his head"
11,"contemptuously. “I dare say you never even spoke to Time!”"
11,""
11,"“Perhaps not,” Alice cautiously replied: “but I know I have to beat"
11,"time when I learn music.”"
11,""
11,"“Ah! that accounts for it,” said the Hatter. “He won’t stand beating."
11,"Now, if you only kept on good terms with him, he’d do almost anything"
11,"you liked with the clock. For instance, suppose it were nine o’clock in"
11,"the morning, just time to begin lessons: you’d only have to whisper a"
11,"hint to Time, and round goes the clock in a twinkling! Half-past one,"
11,"time for dinner!”"
11,""
11,"(“I only wish it was,” the March Hare said to itself in a whisper.)"
11,""
11,"“That would be grand, certainly,” said Alice thoughtfully: “but then—I"
11,"shouldn’t be hungry for it, you know.”"
11,""
11,"“Not at first, perhaps,” said the Hatter: “but you could keep it to"
11,"half-past one as long as you liked.”"
11,""
11,"“Is that the way _you_ manage?” Alice asked."
11,""
11,"The Hatter shook his head mournfully. “Not I!” he replied. “We"
11,"quarrelled last March—just before _he_ went mad, you know—” (pointing"
11,"with his tea spoon at the March Hare,) “—it was at the great concert"
11,"given by the Queen of Hearts, and I had to sing"
11,""
11,"‘Twinkle, twinkle, little bat!"
11,"How I wonder what you’re at!’"
11,""
11,""
11,"You know the song, perhaps?”"
11,""
11,"“I’ve heard something like it,” said Alice."
11,""
11,"“It goes on, you know,” the Hatter continued, “in this way:—"
11,""
11,"‘Up above the world you fly,"
11,"Like a tea-tray in the sky."
11,"                    Twinkle, twinkle—’”"
11,""
11,""
11,"Here the Dormouse shook itself, and began singing in its sleep"
11,"“_Twinkle, twinkle, twinkle, twinkle_—” and went on so long that they"
11,"had to pinch it to make it stop."
11,""
11,"“Well, I’d hardly finished the first verse,” said the Hatter, “when the"
11,"Queen jumped up and bawled out, ‘He’s murdering the time! Off with his"
11,"head!’”"
11,""
11,"“How dreadfully savage!” exclaimed Alice."
11,""
11,"“And ever since that,” the Hatter went on in a mournful tone, “he won’t"
11,"do a thing I ask! It’s always six o’clock now.”"
11,""
11,"A bright idea came into Alice’s head. “Is that the reason so many"
11,"tea-things are put out here?” she asked."
11,""
11,"“Yes, that’s it,” said the Hatter with a sigh: “it’s always tea-time,"
11,"and we’ve no time to wash the things between whiles.”"
11,""
11,"“Then you keep moving round, I suppose?” said Alice."
11,""
11,"“Exactly so,” said the Hatter: “as the things get used up.”"
11,""
11,"“But what happens when you come to the beginning again?” Alice ventured"
11,"to ask."
11,""
11,"“Suppose we change the subject,” the March Hare interrupted, yawning."
11,"“I’m getting tired of this. I vote the young lady tells us a story.”"
11,""
11,"“I’m afraid I don’t know one,” said Alice, rather alarmed at the"
11,"proposal."
11,""
11,"“Then the Dormouse shall!” they both cried. “Wake up, Dormouse!” And"
11,"they pinched it on both sides at once."
11,""
11,"The Dormouse slowly opened his eyes. “I wasn’t asleep,” he said in a"
11,"hoarse, feeble voice: “I heard every word you fellows were saying.”"
11,""
11,"“Tell us a story!” said the March Hare."
11,""
11,"“Yes, please do!” pleaded Alice."
11,""
11,"“And be quick about it,” added the Hatter, “or you’ll be asleep again"
11,"before it’s done.”"
11,""
11,"“Once upon a time there were three little sisters,” the Dormouse began"
11,"in a great hurry; “and their names were Elsie, Lacie, and Tillie; and"
11,"they lived at the bottom of a well—”"
11,""
11,"“What did they live on?” said Alice, who always took a great interest"
11,"in questions of eating and drinking."
11,""
11,"“They lived on treacle,” said the Dormouse, after thinking a minute or"
11,"two."
11,""
11,"“They couldn’t have done that, you know,” Alice gently remarked;"
11,"“they’d have been ill.”"
11,""
11,"“So they were,” said the Dormouse; “_very_ ill.”"
11,""
11,"Alice tried to fancy to herself what such an extraordinary ways of"
11,"living would be like, but it puzzled her too much, so she went on: “But"
11,"why did they live at the bottom of a well?”"
11,""
11,"“Take some more tea,” the March Hare said to Alice, very earnestly."
11,""
11,"“I’ve had nothing yet,” Alice replied in an offended tone, “so I can’t"
11,"take more.”"
11,""
11,"“You mean you can’t take _less_,” said the Hatter: “it’s very easy to"
11,"take _more_ than nothing.”"
11,""
11,"“Nobody asked _your_ opinion,” said Alice."
11,""
11,"“Who’s making personal remarks now?” the Hatter asked triumphantly."
11,""
11,"Alice did not quite know what to say to this: so she helped herself to"
11,"some tea and bread-and-butter, and then turned to the Dormouse, and"
11,"repeated her question. “Why did they live at the bottom of a well?”"
11,""
11,"The Dormouse again took a minute or two to think about it, and then"
11,"said, “It was a treacle-well.”"
11,""
11,"“There’s no such thing!” Alice was beginning very angrily, but the"
11,"Hatter and the March Hare went “Sh! sh!” and the Dormouse sulkily"
11,"remarked, “If you can’t be civil, you’d better finish the story for"
11,"yourself.”"
11,""
11,"“No, please go on!” Alice said very humbly; “I won’t interrupt again. I"
11,"dare say there may be _one_.”"
11,""
11,"“One, indeed!” said the Dormouse indignantly. However, he consented to"
11,"go on. “And so these three little sisters—they were learning to draw,"
11,"you know—”"
11,""
11,"“What did they draw?” said Alice, quite forgetting her promise."
11,""
11,"“Treacle,” said the Dormouse, without considering at all this time."
11,""
11,"“I want a clean cup,” interrupted the Hatter: “let’s all move one place"
11,"on.”"
11,""
11,"He moved on as he spoke, and the Dormouse followed him: the March Hare"
11,"moved into the Dormouse’s place, and Alice rather unwillingly took the"
11,"place of the March Hare. The Hatter was the only one who got any"
11,"advantage from the change: and Alice was a good deal worse off than"
11,"before, as the March Hare had just upset the milk-jug into his plate."
11,""
11,"Alice did not wish to offend the Dormouse again, so she began very"
11,"cautiously: “But I don’t understand. Where did they draw the treacle"
11,"from?”"
11,""
11,"“You can draw water out of a water-well,” said the Hatter; “so I should"
11,"think you could draw treacle out of a treacle-well—eh, stupid?”"
11,""
11,"“But they were _in_ the well,” Alice said to the Dormouse, not choosing"
11,"to notice this last remark."
11,""
11,"“Of course they were,” said the Dormouse; “—well in.”"
11,""
11,"This answer so confused poor Alice, that she let the Dormouse go on for"
11,"some time without interrupting it."
11,""
11,"“They were learning to draw,” the Dormouse went on, yawning and rubbing"
11,"its eyes, for it was getting very sleepy; “and they drew all manner of"
11,"things—everything that begins with an M—”"
11,""
11,"“Why with an M?” said Alice."
11,""
11,"“Why not?” said the March Hare."
11,""
11,"Alice was silent."
11,""
11,"The Dormouse had closed its eyes by this time, and was going off into a"
11,"doze; but, on being pinched by the Hatter, it woke up again with a"
11,"little shriek, and went on: “—that begins with an M, such as"
11,"mouse-traps, and the moon, and memory, and muchness—you know you say"
11,"things are “much of a muchness”—did you ever see such a thing as a"
11,"drawing of a muchness?”"
11,""
11,"“Really, now you ask me,” said Alice, very much confused, “I don’t"
11,"think—”"
11,""
11,"“Then you shouldn’t talk,” said the Hatter."
11,""
11,"This piece of rudeness was more than Alice could bear: she got up in"
11,"great disgust, and walked off; the Dormouse fell asleep instantly, and"
11,"neither of the others took the least notice of her going, though she"
11,"looked back once or twice, half hoping that they would call after her:"
11,"the last time she saw them, they were trying to put the Dormouse into"
11,"the teapot."
11,""
11,"“At any rate I’ll never go _there_ again!” said Alice as she picked her"
11,"way through the wood. “It’s the stupidest tea-party I ever was at in"
11,"all my life!”"
11,""
11,"Just as she said this, she noticed that one of the trees had a door"
11,"leading right into it. “That’s very curious!” she thought. “But"
11,"everything’s curious today. I think I may as well go in at once.” And"
11,"in she went."
11,""
11,"Once more she found herself in the long hall, and close to the little"
11,"glass table. “Now, I’ll manage better this time,” she said to herself,"
11,"and began by taking the little golden key, and unlocking the door that"
11,"led into the garden. Then she went to work nibbling at the mushroom"
11,"(she had kept a piece of it in her pocket) till she was about a foot"
11,"high: then she walked down the little passage: and _then_—she found"
11,"herself at last in the beautiful garden, among the bright flower-beds"
11,"and the cool fountains."
11,""
11,""
11,""
11,""
11,"CHAPTER VIII."
11,"The Queen’s Croquet-Ground"
11,""
11,""
11,"A large rose-tree stood near the entrance of the garden: the roses"
11,"growing on it were white, but there were three gardeners at it, busily"
11,"painting them red. Alice thought this a very curious thing, and she"
11,"went nearer to watch them, and just as she came up to them she heard"
11,"one of them say, “Look out now, Five! Don’t go splashing paint over me"
11,"like that!”"
11,""
11,"“I couldn’t help it,” said Five, in a sulky tone; “Seven jogged my"
11,"elbow.”"
11,""
11,"On which Seven looked up and said, “That’s right, Five! Always lay the"
11,"blame on others!”"
11,""
11,"“_You’d_ better not talk!” said Five. “I heard the Queen say only"
11,"yesterday you deserved to be beheaded!”"
11,""
11,"“What for?” said the one who had spoken first."
11,""
11,"“That’s none of _your_ business, Two!” said Seven."
11,""
11,"“Yes, it _is_ his business!” said Five, “and I’ll tell him—it was for"
11,"bringing the cook tulip-roots instead of onions.”"
11,""
11,"Seven flung down his brush, and had just begun “Well, of all the unjust"
11,"things—” when his eye chanced to fall upon Alice, as she stood watching"
11,"them, and he checked himself suddenly: the others looked round also,"
11,"and all of them bowed low."
11,""
11,"“Would you tell me,” said Alice, a little timidly, “why you are"
11,"painting those roses?”"
11,""
11,"Five and Seven said nothing, but looked at Two. Two began in a low"
11,"voice, “Why the fact is, you see, Miss, this here ought to have been a"
11,"_red_ rose-tree, and we put a white one in by mistake; and if the Queen"
11,"was to find it out, we should all have our heads cut off, you know. So"
11,"you see, Miss, we’re doing our best, afore she comes, to—” At this"
11,"moment Five, who had been anxiously looking across the garden, called"
11,"out “The Queen! The Queen!” and the three gardeners instantly threw"
11,"themselves flat upon their faces. There was a sound of many footsteps,"
11,"and Alice looked round, eager to see the Queen."
11,""
11,"First came ten soldiers carrying clubs; these were all shaped like the"
11,"three gardeners, oblong and flat, with their hands and feet at the"
11,"corners: next the ten courtiers; these were ornamented all over with"
11,"diamonds, and walked two and two, as the soldiers did. After these came"
11,"the royal children; there were ten of them, and the little dears came"
11,"jumping merrily along hand in hand, in couples: they were all"
11,"ornamented with hearts. Next came the guests, mostly Kings and Queens,"
11,"and among them Alice recognised the White Rabbit: it was talking in a"
11,"hurried nervous manner, smiling at everything that was said, and went"
11,"by without noticing her. Then followed the Knave of Hearts, carrying"
11,"the King’s crown on a crimson velvet cushion; and, last of all this"
11,"grand procession, came THE KING AND QUEEN OF HEARTS."
11,""
11,"Alice was rather doubtful whether she ought not to lie down on her face"
11,"like the three gardeners, but she could not remember ever having heard"
11,"of such a rule at processions; “and besides, what would be the use of a"
11,"procession,” thought she, “if people had all to lie down upon their"
11,"faces, so that they couldn’t see it?” So she stood still where she was,"
11,"and waited."
11,""
11,"When the procession came opposite to Alice, they all stopped and looked"
11,"at her, and the Queen said severely “Who is this?” She said it to the"
11,"Knave of Hearts, who only bowed and smiled in reply."
11,""
11,"“Idiot!” said the Queen, tossing her head impatiently; and, turning to"
11,"Alice, she went on, “What’s your name, child?”"
11,""
11,"“My name is Alice, so please your Majesty,” said Alice very politely;"
11,"but she added, to herself, “Why, they’re only a pack of cards, after"
11,"all. I needn’t be afraid of them!”"
11,""
11,"“And who are _these?_” said the Queen, pointing to the three gardeners"
11,"who were lying round the rose-tree; for, you see, as they were lying on"
11,"their faces, and the pattern on their backs was the same as the rest of"
11,"the pack, she could not tell whether they were gardeners, or soldiers,"
11,"or courtiers, or three of her own children."
11,""
11,"“How should _I_ know?” said Alice, surprised at her own courage. “It’s"
11,"no business of _mine_.”"
11,""
11,"The Queen turned crimson with fury, and, after glaring at her for a"
11,"moment like a wild beast, screamed “Off with her head! Off—”"
11,""
11,"“Nonsense!” said Alice, very loudly and decidedly, and the Queen was"
11,"silent."
11,""
11,"The King laid his hand upon her arm, and timidly said “Consider, my"
11,"dear: she is only a child!”"
11,""
11,"The Queen turned angrily away from him, and said to the Knave “Turn"
11,"them over!”"
11,""
11,"The Knave did so, very carefully, with one foot."
11,""
11,"“Get up!” said the Queen, in a shrill, loud voice, and the three"
11,"gardeners instantly jumped up, and began bowing to the King, the Queen,"
11,"the royal children, and everybody else."
11,""
11,"“Leave off that!” screamed the Queen. “You make me giddy.” And then,"
11,"turning to the rose-tree, she went on, “What _have_ you been doing"
11,"here?”"
11,""
11,"“May it please your Majesty,” said Two, in a very humble tone, going"
11,"down on one knee as he spoke, “we were trying—”"
11,""
11,"“_I_ see!” said the Queen, who had meanwhile been examining the roses."
11,"“Off with their heads!” and the procession moved on, three of the"
11,"soldiers remaining behind to execute the unfortunate gardeners, who ran"
11,"to Alice for protection."
11,""
11,"“You shan’t be beheaded!” said Alice, and she put them into a large"
11,"flower-pot that stood near. The three soldiers wandered about for a"
11,"minute or two, looking for them, and then quietly marched off after the"
11,"others."
11,""
11,"“Are their heads off?” shouted the Queen."
11,""
11,"“Their heads are gone, if it please your Majesty!” the soldiers shouted"
11,"in reply."
11,""
11,"“That’s right!” shouted the Queen. “Can you play croquet?”"
11,""
11,"The soldiers were silent, and looked at Alice, as the question was"
11,"evidently meant for her."
11,""
11,"“Yes!” shouted Alice."
11,""
11,"“Come on, then!” roared the Queen, and Alice joined the procession,"
11,"wondering very much what would happen next."
11,""
11,"“It’s—it’s a very fine day!” said a timid voice at her side. She was"
11,"walking by the White Rabbit, who was peeping anxiously into her face."
11,""
11,"“Very,” said Alice: “—where’s the Duchess?”"
11,""
11,"“Hush! Hush!” said the Rabbit in a low, hurried tone. He looked"
11,"anxiously over his shoulder as he spoke, and then raised himself upon"
11,"tiptoe, put his mouth close to her ear, and whispered “She’s under"
11,"sentence of execution.”"
11,""
11,"“What for?” said Alice."
11,""
11,"“Did you say ‘What a pity!’?” the Rabbit asked."
11,""
11,"“No, I didn’t,” said Alice: “I don’t think it’s at all a pity. I said"
11,"‘What for?’”"
11,""
11,"“She boxed the Queen’s ears—” the Rabbit began. Alice gave a little"
11,"scream of laughter. “Oh, hush!” the Rabbit whispered in a frightened"
11,"tone. “The Queen will hear you! You see, she came rather late, and the"
11,"Queen said—”"
11,""
11,"“Get to your places!” shouted the Queen in a voice of thunder, and"
11,"people began running about in all directions, tumbling up against each"
11,"other; however, they got settled down in a minute or two, and the game"
11,"began. Alice thought she had never seen such a curious croquet-ground"
11,"in her life; it was all ridges and furrows; the balls were live"
11,"hedgehogs, the mallets live flamingoes, and the soldiers had to double"
11,"themselves up and to stand on their hands and feet, to make the arches."
11,""
11,"The chief difficulty Alice found at first was in managing her flamingo:"
11,"she succeeded in getting its body tucked away, comfortably enough,"
11,"under her arm, with its legs hanging down, but generally, just as she"
11,"had got its neck nicely straightened out, and was going to give the"
11,"hedgehog a blow with its head, it _would_ twist itself round and look"
11,"up in her face, with such a puzzled expression that she could not help"
11,"bursting out laughing: and when she had got its head down, and was"
11,"going to begin again, it was very provoking to find that the hedgehog"
11,"had unrolled itself, and was in the act of crawling away: besides all"
11,"this, there was generally a ridge or furrow in the way wherever she"
11,"wanted to send the hedgehog to, and, as the doubled-up soldiers were"
11,"always getting up and walking off to other parts of the ground, Alice"
11,"soon came to the conclusion that it was a very difficult game indeed."
11,""
11,"The players all played at once without waiting for turns, quarrelling"
11,"all the while, and fighting for the hedgehogs; and in a very short time"
11,"the Queen was in a furious passion, and went stamping about, and"
11,"shouting “Off with his head!” or “Off with her head!” about once in a"
11,"minute."
11,""
